,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BANK OF CHINA LIMITED,20.95,3.00,0.52,2.05,1.02,-,-,-,27.54,-,-,-,-,-,-,-,-,-,-,-,55.07,35.30,-,70.08,-,-,160.45,0.13,-,-,-,-,-,-,-,0.13,-,-,-,16.89,1.71,11.47,0.17,3.15,33.40,10.00,25.00,35.00,-,-,91.67,-,-,161.67
,,BANK OF NOVA SCOTIA,5.07,0.87,1.28,-,13.17,0.04,-,-,20.44,-,-,-,-,-,-,-,-,-,"1,225.68",1.16,10.50,-,2.76,0.42,-,0.00,"1,240.52",7.95,-,-,-,-,-,-,-,7.95,0.00,-,-,-,-,0.06,-,-,0.06,-,0.01,0.02,0.03,0.07,0.26,0.26,1.59,2.24
,,BARCLAYS BANK PLC,"11,675.40","1,905.43","3,429.09",686.56,331.52,"1,561.07",79.84,-,"19,668.90","14,103.26",-,-,-,-,-,-,-,"14,103.26","39,625.82","2,074.25",667.31,373.05,389.43,686.00,12.19,-,"43,828.04","3,977.55","1,741.88",-,-,-,359.00,-,-,"6,078.42",348.52,30.08,2.39,39.18,13.24,4.94,-,-,438.36,"2,178.04",188.77,860.13,802.55,"1,117.42","3,612.99","1,462.75",194.33,"10,416.97"
,,BNP PARIBAS,"10,919.86","5,297.13","2,532.19",848.03,276.44,"4,904.50",8.49,3.56,"24,790.19","17,242.28","1,970.29","10,307.17",-,-,-,-,989.97,"30,509.70","36,281.71",798.09,"2,448.55",129.63,113.08,"5,812.73",2.11,196.48,"45,782.37","6,789.65",257.02,48.86,3.90,0.28,0.16,-,-,"7,099.88",714.28,15.65,0.18,1.27,2.86,588.04,0.05,989.98,"2,312.33","1,817.15","1,391.61","1,936.96",384.19,797.07,"7,183.81",843.93,-,"14,354.72"
,,CITIBANK N.A,"45,758.48","13,429.93","10,171.25","4,683.81",730.56,"125,000.25",25.76,7.25,"199,807.29","1,759.15",449.01,"1,370.81","1,528.41",138.71,-,-,-,"5,246.09","75,920.23","13,908.60","6,451.38","2,484.17","3,604.69","23,290.17",311.05,"6,187.03","132,157.33","12,055.50","7,521.61","5,659.51","4,270.45","1,161.56","1,941.10","2,769.19","1,420.64","36,799.57","7,824.26",997.01,"4,242.91","1,930.03",638.67,"7,970.90","1,270.01",654.13,"25,527.91","7,780.34","9,600.48","23,937.27","10,417.28","5,413.80","10,733.76","3,840.11",537.20,"72,260.24"
,,COOPERATIEVE RABOBANK U.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,"2,699.98","2,132.78","1,971.02",109.32,19.61,908.34,0.01,-,"7,841.06","7,085.27",-,-,-,-,384.64,-,-,"7,469.91","10,666.51",601.44,"1,189.90",292.78,11.53,825.14,-,34.00,"13,621.31",255.51,131.26,189.36,179.85,4.01,32.91,-,"3,235.18","4,028.08","1,065.89",0.06,21.24,13.49,1.08,455.59,-,-0.00,"1,557.36",685.01,"1,065.92","1,183.62",977.56,746.39,"1,249.88",928.42,1.19,"6,837.99"
,,"CTBC BANK CO., LTD.","1,240.30",590.62,729.87,61.20,228.87,391.97,0.03,-,"3,242.85",119.66,2.56,52.74,70.88,85.48,-,-,-,331.32,248.13,77.73,235.66,285.50,59.53,175.43,15.23,284.99,"1,382.20",30.34,2.56,40.63,85.41,0.00,0.00,0.00,17.10,176.04,23.92,2.56,52.74,70.88,85.48,2.07,-,-,237.66,280.84,122.42,603.87,905.23,11.30,412.62,184.88,0.23,"2,521.39"
,,DBS BANK INDIA LIMITED,"14,531.43","10,448.18","13,652.11","9,165.27","9,843.14","25,246.75",305.28,121.36,"83,313.53","17,319.56",-,41.26,"2,418.19","1,253.73","2,626.03","1,279.69","2,245.64","27,184.09","31,487.50","1,844.78","4,505.49","3,171.74","2,312.89","6,227.66","4,390.44","2,228.59","56,169.10","9,947.43",141.16,"1,281.90","2,274.96","2,675.00",89.90,124.20,"1,019.75","17,554.30","3,026.39",145.58,166.41,511.55,854.62,"1,451.79",604.57,"2,428.34","9,189.24","2,642.64","4,766.08","8,023.92","7,207.78","6,349.83","15,175.22","4,257.99","5,549.32","53,972.77"
,,DEUTSCHE BANK AG,"28,008.62","7,663.82","11,579.52","2,547.37","5,073.06","37,679.93",634.20,0.07,"93,186.60","9,268.96","1,000.00",700.00,"1,500.00",-,"4,500.00",-,0.09,"16,969.05","46,759.01",859.87,"1,858.86",722.33,897.48,"5,140.09","1,739.28","5,074.70","63,051.61","3,811.09",141.24,388.49,32.89,5.49,-,-,574.23,"4,953.42","1,326.17",-,0.00,-,-,"2,703.85",-,330.35,"4,360.37","11,339.60","17,908.36","4,013.15","1,417.75","1,737.05","17,419.45","2,980.97","10,604.23","67,420.57"
,,DOHA BANK Q.P.S.C.,57.50,24.71,109.73,146.53,309.43,385.26,3.82,0.04,"1,037.03",140.89,-,-,-,-,-,-,-,140.89,17.81,7.65,83.94,45.38,95.82,119.31,1.18,0.01,371.10,195.81,-,85.72,0.59,1.15,-,-,-,283.28,9.87,7.02,30.32,58.90,127.80,57.25,0.02,-,291.17,198.40,144.50,58.43,7.60,6.67,250.39,52.05,138.18,856.21
,,EMIRATES NBD BANK (P.J.S.C.),"2,132.09","3,333.64","1,468.52",322.43,118.39,379.95,48.50,1.11,"7,804.64",559.85,213.69,878.16,289.09,-,-,-,-,"1,940.78","1,972.35",170.23,565.45,101.93,64.88,316.74,7.81,222.50,"3,421.89","1,100.96",271.01,452.76,272.06,11.21,-,-,42.74,"2,150.73",62.56,215.70,580.29,290.28,34.22,11.68,-,-,"1,194.73",962.07,916.27,"1,923.93",908.63,265.87,859.51,508.43,223.56,"6,568.27"
,,FIRST ABU DHABI BANK PJSC,674.43,520.19,163.50,31.35,47.70,69.70,-,-,"1,506.86","3,696.76",-,-,-,-,-,-,-,"3,696.76","4,909.51",31.00,9.74,1.87,2.84,4.15,-,-,"4,959.12",35.21,1.20,-,-,-,-,-,-,36.41,0.02,-,-,-,-,0.09,-,-,0.10,65.93,11.90,982.25,605.37,244.00,375.00,-,-,"2,284.45"
,,FIRSTRAND BANK LTD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,588.64,282.81,"1,734.57",158.42,327.42,348.07,-,-,"3,439.95","1,114.01",-,-,182.16,-,-,-,-,"1,296.18","2,029.41",271.04,147.14,37.64,156.76,738.72,-,200.79,"3,581.50",41.57,-,-,184.98,-,-,-,60.69,287.24,99.78,-,-,184.98,-,-,-,-,284.76,43.40,253.63,402.90,134.66,405.00,216.67,-,-,"1,456.26"
,,INDUSTRIAL BANK OF KOREA,41.13,7.50,6.82,5.69,19.82,199.37,0.25,0.05,280.63,-,-,-,-,-,-,-,-,-,-,14.33,14.56,19.44,19.10,-,-,-,67.44,4.71,-,-,-,-,-,-,-,4.71,0.12,-,-,-,-,0.71,-,-,0.83,94.60,6.95,21.71,83.10,138.16,152.03,95.61,7.91,600.07
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,"55,633.24","6,436.42","6,465.86","1,577.55","1,231.50","9,784.02",1.67,-,"81,130.26","59,172.15",-,-,-,-,-,-,-,"59,172.15","82,959.56","1,001.89","1,231.81",271.72,"2,771.02","2,461.90","7,142.93","7,115.94","104,956.77","36,696.39",42.12,267.92,662.17,145.28,89.33,271.45,75.10,"38,249.77","5,103.40",-,100.40,0.08,62.76,0.23,-,-,"5,266.86","3,800.97","2,581.51","3,597.22","1,738.61",992.79,"1,753.73",609.88,385.78,"15,460.47"
,,JSC VTB BANK,287.27,-,-,-,-,"1,627.89",-,-,"1,915.17",-,-,-,-,-,-,-,-,-,59.89,-,89.22,-,139.07,-,-,-,288.19,2.39,-,-,-,0.22,-,-,-,2.61,2.29,-,-,-,-,-,-,-,2.29,-,-,-,-,-,-,-,-,-
,,KEB HANA BANK,724.61,468.28,938.14,679.46,388.77,364.18,-,0.01,"3,563.44",-,17.10,38.46,223.61,-,-,-,-,279.17,79.87,49.80,79.28,107.76,56.68,-,-,-,373.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.23,81.23,706.96,551.26,695.36,587.33,93.90,-,"2,749.27"
,,KOOKMIN BANK,185.26,683.62,587.84,314.30,5.26,26.44,-,-,"1,802.72","1,198.91",-,-,150.57,25.22,-,-,-,"1,374.70",138.60,-,229.59,135.22,190.27,675.71,532.18,-,"1,901.57",4.18,-,-,-,-,-,-,-,4.18,0.63,-,-,150.57,25.22,3.57,-,-,180.00,40.77,95.19,321.22,225.98,137.50,539.25,-,-,"1,359.91"
,,MASHREQ BANK PSC,25.55,9.00,42.63,82.40,108.90,144.80,-,-,413.27,69.04,-,-,-,-,-,-,"1,270.45","1,339.49",332.33,13.44,4.71,9.81,12.03,16.00,-,1.44,389.77,96.33,5.34,39.31,-,-,1.21,-,-,142.19,21.33,-,0.01,0.76,-,119.85,-,-,141.94,714.59,64.54,"1,081.45",4.15,203.86,220.93,273.54,-,"2,563.06"
,,MIZUHO BANK LTD,"6,540.12","6,117.26","8,153.04","3,311.95",875.32,"3,884.68",-,-,"28,882.38","4,531.88",-,"1,718.71",854.33,-,854.75,-,-,"7,959.67","14,762.83","1,974.24","1,263.24",903.08,339.71,"2,087.14",-,837.77,"22,168.01",485.02,"1,390.95",80.50,281.13,108.98,-,-,"3,363.87","5,710.45",680.46,"1,312.13","1,746.34",54.53,-,855.62,-,"3,304.57","7,953.66","3,567.32","1,651.15","2,655.70","2,226.73","2,172.02","5,528.90","2,160.93",919.48,"20,882.22"
,,"MUFG BANK, LTD.","5,395.95","3,872.05","4,904.52","2,719.65","1,526.03","3,929.08",0.71,-,"22,347.99",110.48,649.61,357.12,250.85,232.11,-,-,-,"1,600.17","3,765.50","1,008.77","1,121.84",776.95,743.60,"2,172.11",0.12,"1,042.64","10,631.53",60.07,228.04,741.31,562.19,339.39,-,-,-,"1,930.99",608.97,654.00,359.19,423.26,252.68,"2,001.98","3,176.49",-,"7,476.56","2,605.74","1,819.99","3,345.83","1,478.21","3,237.45","4,760.32","3,015.45",890.32,"21,153.31"
,,NATWEST MARKETS PLC,-,-,-,-,-,-,-,-,-,-,-,"1,713.86",214.67,-,-,-,-,"1,928.53",-,229.31,"2,974.14","1,179.47",-,-,-,-,"4,382.92",9.00,-,"1,915.31",-,3.27,-,-,-,"1,927.58",-,-,"1,721.92",215.68,-,-,-,-,"1,937.60",-,-,-,-,-,-,-,-,-
,,NONGHYUP BANK,2.35,-,3.10,8.00,-,-,-,-,13.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.48,-,-,-,-,-,-,-,0.48,-,-,-,-,-,-,-,-,-,-,-,-,68.75,50.50,18.75,-,-,138.00
,,PT BANK MAYBANK INDONESIA TBK,48.82,-,49.00,2.00,5.00,13.27,-,-,118.09,-,-,31.65,10.92,-,-,-,-,42.57,96.70,20.60,0.43,2.69,0.63,1.26,-,0.12,122.44,9.36,-,6.66,10.96,-,-,-,4.27,31.24,1.00,4.27,6.66,10.95,-,-,-,-,22.88,14.70,16.94,155.27,44.37,15.83,28.19,-,-,275.31
,,QATAR NATIONAL BANK (Q.P.S.C),431.92,551.55,551.09,4.16,151.94,16.27,-,-,"1,706.93",-,2.93,5.74,7.95,1.86,-,-,-,18.49,74.90,-,-,98.12,357.87,-,-,-,530.89,0.53,2.77,7.16,7.13,1.95,-,-,-,19.55,-,2.93,5.74,7.95,1.86,-,-,-,18.49,172.63,317.46,464.88,125.41,102.53,262.43,31.88,-,"1,477.22"
,,SBERBANK,"9,003.22",1.85,-,-,21.50,0.42,-,-,"9,026.99",-,-,-,-,-,-,-,-,-,318.98,-,-,164.62,"1,521.92",-,-,-,"2,005.51",49.63,-,-,-,-,-,-,-,49.63,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,-,18.00,77.76,-,95.76
,,SBM BANK (INDIA) LIMITED,862.86,283.71,972.66,921.63,"1,822.39","2,391.68",408.46,36.07,"7,699.46",1.11,-,122.22,18.19,180.00,75.00,-,224.00,620.52,691.28,10.62,39.94,27.09,392.47,189.76,153.22,707.31,"2,211.70",20.25,-,38.47,-,1.97,-,-,37.88,98.57,80.48,22.03,97.09,131.88,333.61,457.91,332.25,0.00,"1,455.26",266.28,5.34,230.94,129.00,274.16,"2,509.54",523.16,715.20,"4,653.63"
,,SHINHAN BANK,"2,877.83","4,801.47","3,029.95","1,384.27",155.09,"1,099.56",131.53,42.09,"13,521.79",-,-,50.00,-,341.90,-,-,-,391.90,"1,086.75",900.63,594.52,275.72,119.10,166.48,-,33.36,"3,176.56","2,044.16",536.90,"1,224.59",172.40,37.84,-,-,0.14,"4,016.03","2,576.74",459.98,488.26,73.03,372.79,38.66,-,4.87,"4,014.33","1,576.45",876.40,"1,683.58","1,118.62",645.42,"1,221.97",600.33,"3,041.84","10,764.61"
,,SOCIETE GENERALE,90.52,188.73,468.52,498.13,757.14,51.99,4.18,0.38,"2,059.59",775.00,-,-,-,-,-,-,-,775.00,"4,896.03",143.73,300.22,53.02,197.03,383.80,0.51,0.19,"5,974.54","1,715.76",-,-,-,0.00,-,-,-,"1,715.76","1,107.39",15.15,8.85,98.03,26.67,15.30,1.45,0.56,"1,273.40",10.52,12.02,55.10,82.65,165.30,495.91,-,5.51,827.01
,,SONALI BANK PLC,4.65,0.12,1.40,0.98,3.76,13.06,8.71,74.88,107.54,-,-,-,-,-,-,-,-,-,-,-,-,1.90,-,3.86,1.00,26.83,33.59,0.03,0.02,0.10,0.07,0.37,5.72,5.94,54.66,66.91,0.03,0.02,0.09,0.07,0.36,5.59,5.81,53.42,65.39,0.13,2.09,0.65,0.42,0.50,0.04,1.03,0.69,5.55
,,STANDARD CHARTERED BANK,"50,578.61","4,802.55","9,628.59","4,519.67","6,453.58","69,888.38",24.82,-,"145,896.21","11,938.64",552.59,47.18,70.86,686.55,"9,365.00",-,-,"22,660.82","79,636.98","2,818.35","3,250.31","1,748.30","2,432.26","20,111.39",487.72,449.06,"110,934.38","13,743.29","1,202.59","2,346.83","1,738.55",535.34,"1,151.86","3,809.48",433.59,"24,961.53","7,595.67","2,857.61","1,416.42","1,073.27","1,387.24","4,902.07","6,357.11",892.61,"26,482.00","15,060.52","4,856.50","9,395.87","7,024.04","5,620.41","22,313.97","6,549.58","14,137.40","84,958.28"
,,SUMITOMO MITSUI BANKING CORPORATION,"7,028.34","7,160.08","9,117.71","3,449.75","1,304.45","1,986.04",20.03,0.05,"30,066.45",-,-,500.00,"1,000.00",-,-,-,-,"1,500.00",-,"1,054.03","2,723.07","3,278.17","1,816.65","1,883.59","1,631.05",50.35,"12,436.90",169.20,682.27,55.13,0.26,-,-,-,341.90,"1,248.76",69.83,-,-,-,-,164.80,-,-,234.63,"5,200.95","3,236.64","2,233.15","1,437.19","2,116.76","6,116.87","1,404.36",800.19,"22,546.11"
,,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"57,443.28","21,872.83","27,003.52","7,223.06","27,284.36","7,834.16","74,716.57",0.08,"223,377.86","65,604.04",-,27.48,41.14,37.64,"8,932.68",-,-,"74,642.98","107,695.83","12,276.79","5,874.12","3,183.23","5,325.34","11,724.65","3,502.51","10,701.06","160,283.52","25,989.06",954.82,"1,918.94","1,882.01","1,720.24","1,041.84",537.34,994.65,"35,038.89","3,812.92",904.84,753.78,"1,728.00","1,537.37","9,612.61","5,677.84",278.88,"24,306.25","10,641.91","9,355.08","21,065.73","11,479.27","13,519.54","32,548.55","22,694.97","16,972.76","138,277.82"
,,UBS AG,183.47,61.16,"1,877.81",113.24,42.25,173.95,-,-,"2,451.88",-,-,-,-,-,-,-,-,-,"3,994.79",66.20,351.07,4.69,3.41,7.04,-,1.58,"4,428.79",18.25,0.01,-,-,0.01,-,-,4.27,22.55,-,5.43,1.59,-,-0.03,-,-,-,7.00,644.99,-,-,12.00,-,910.00,-,-,"1,566.99"
,,UNITED OVERSEAS BANK LTD,8.17,88.00,47.00,-,-,1.02,-,-,144.18,-,-,145.31,55.56,-,-,-,-,200.87,344.51,-,51.21,5.49,-,0.21,-,-,401.41,184.56,17.16,179.50,68.61,-,-,-,22.98,472.81,3.30,0.14,146.58,55.70,-,-,-,-,205.71,51.90,250.94,217.30,77.98,33.71,-,-,-,631.83
,,WOORI BANK,"1,088.45",762.35,"1,151.21",263.95,89.70,252.30,-,-,"3,607.96",400.66,-,-,-,42.74,-,-,-,443.40,"1,070.94",115.01,367.45,91.79,6.77,49.48,-,-,"1,701.45",83.27,-,-,-,-,-,-,-,83.27,38.24,-,-,-,42.74,-,-,-,80.97,79.78,288.22,"1,110.98",500.29,722.00,214.58,8.65,-,"2,924.50"
,,FOREIGN BANKS,"343,120.43","113,571.24","131,701.51","49,447.21","63,129.42","330,450.12","76,479.55",288.28,"1,108,187.76","267,418.24","4,857.78","18,133.54","8,895.94","3,585.92","28,534.61","1,279.69","4,730.15","337,435.86","640,706.19","48,277.97","40,452.20","20,561.75","24,846.95","91,339.87","20,229.62","40,371.70","926,786.25","126,564.79","16,890.49","20,406.64","12,849.32","6,842.00","4,865.62","7,517.61","11,929.81","207,866.29","37,093.41","7,753.96","14,517.89","7,188.23","6,488.34","38,341.03","17,426.06","8,940.85","137,749.77","81,486.20","69,382.64","100,244.49","58,779.66","54,171.15","146,596.02","54,137.94","55,169.34","619,967.43"
,,AU SMALL FINANCE BANK LIMITED,"12,951.55","3,763.87","9,428.96","13,481.53","34,151.55","49,768.96",448.73,273.39,"124,268.54",130.90,25.00,"1,416.61","2,480.02","2,025.19","4,131.93","1,345.86",104.39,"11,659.90","13,441.87","3,847.39","1,993.71","1,854.58","6,071.46","8,843.61","1,443.91",350.99,"37,847.52",304.32,3.12,5.50,0.89,-,-,-,-,313.82,-,-,7.48,64.75,53.59,286.70,0.16,-,412.68,"2,260.93","2,328.64","6,045.70","7,688.34","13,662.59","43,018.76","16,567.62","15,519.89","107,092.48"
,,CAPITAL SMALL FINANCE BANK LIMITED,348.88,354.40,501.55,478.06,556.87,"3,839.50",719.92,"1,523.41","8,322.60",1.82,-,30.58,3.33,16.59,41.90,75.45,150.91,320.58,396.66,63.35,86.35,47.72,71.68,702.84,144.32,306.55,"1,819.45",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,737.40,228.48,152.19,230.59,397.39,"3,077.46",852.99,"1,413.90","7,090.39"
,,EQUITAS SMALL FINANCE BANK LIMITED,"2,204.12",608.66,"3,314.85","4,277.84","11,325.41","9,663.95","7,958.78","3,753.11","43,106.72",4.89,100.00,43.11,269.12,298.63,838.96,77.56,504.72,"2,136.99","1,653.73",431.74,937.57,852.84,"1,706.62","1,659.95","1,354.54",691.70,"9,288.69",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,506.06,356.85,"1,929.73","2,204.57","4,419.59","14,186.07","4,753.41","7,852.61","36,208.89"
,,ESAF SMALL FINANCE BANK LIMITED,625.72,631.05,"2,246.45","4,230.19","4,494.89","10,996.24",28.66,23.24,"23,276.44",-,-,230.70,190.70,330.96,305.37,85.00,263.00,"1,405.73","1,338.29",141.83,488.91,955.56,"1,022.66","2,038.39",5.31,4.31,"5,995.26",16.93,-,-,-,-,-,-,-,16.93,-,-,3.94,19.91,37.17,25.27,0.04,-,86.33,"1,258.28","1,266.60","2,204.71","1,952.30","6,263.71","3,243.78","1,191.90",646.59,"18,027.87"
,,JANA SMALL FINANCE BANK LIMITED,"2,361.49","1,003.66","3,363.68","2,698.12","7,121.60","12,452.39",114.81,4.03,"29,119.78",511.12,-,501.17,510.37,575.46,"1,115.56",227.17,425.97,"3,866.82","1,167.43",164.55,575.45,415.94,"1,073.29","1,863.45",678.69,5.78,"5,944.58",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,516.35,708.85,"2,011.21","2,499.25","3,571.05","6,112.39","2,433.82","9,302.56","27,155.48"
,,NORTH EAST SMALL FINANCE BANK LIMITED,147.76,72.31,153.61,200.54,725.21,"1,118.53",0.34,0.08,"2,418.38",25.96,22.95,44.94,75.51,139.21,534.67,-,296.30,"1,139.53",225.08,65.92,32.32,44.90,139.60,268.22,1.88,0.21,778.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,254.69,5.43,589.16,766.55,852.61,273.98,136.83,25.63,"2,904.87"
,,SHIVALIK SMALL FINANCE BANK LIMITED,281.54,164.69,146.21,277.35,780.31,"1,257.25",142.52,111.19,"3,161.06",99.55,4.17,40.00,36.18,212.69,75.53,30.00,16.95,515.06,195.79,11.09,46.89,47.20,101.16,194.39,21.37,16.65,634.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133.56,85.24,134.35,204.55,700.57,907.20,233.18,535.91,"2,934.56"
,,SURYODAY SMALL FINANCE BANK LIMITED,677.45,206.03,756.78,903.16,"2,161.87","4,778.46","1,087.70",8.18,"10,579.61",396.27,43.83,113.61,227.44,439.88,"1,262.54",226.72,-,"2,710.29","1,110.02",89.47,178.80,234.45,527.27,792.46,201.42,3.58,"3,137.48",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,325.92,85.38,968.05,"1,178.85","2,066.48","2,864.19",962.87,"1,522.60","9,974.35"
,,UJJIVAN SMALL FINANCE BANK LIMITED,"1,894.23","1,356.17","3,352.54","10,317.34","10,050.08","10,467.62",180.55,11.96,"37,630.48","1,326.49",-,90.50,61.51,123.00,431.96,556.85,255.06,"2,845.36","3,639.18",282.98,"1,170.67","1,845.84","2,782.14","1,847.24",140.46,21.47,"11,729.99",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,877.86,782.38,"3,100.53","4,952.56","6,712.65","7,630.25","1,493.45","5,840.32","31,390.00"
,,UNITY SMALL FINANCE BANK LIMITED,605.57,255.29,782.96,"1,254.46","2,484.56","6,511.19",40.95,16.91,"11,951.89",108.33,-,97.53,105.86,211.72,443.78,100.05,-,"1,067.27","1,286.38",196.27,401.88,467.39,867.32,"1,818.54",28.56,85.66,"5,151.99",2.23,-,-,-,-,0.16,0.32,13.91,16.62,-,-,-,-,-,-,-,-,-,513.47,226.71,"1,737.95","1,450.79","1,857.06","2,483.01",876.47,"1,839.72","10,985.18"
,,UTKARSH SMALL FINANCE BANK LIMITED,"1,415.61",455.10,775.49,"1,671.17","4,914.53","10,632.56","1,662.48",38.76,"21,565.70",0.04,0.05,142.23,249.20,438.41,"1,205.32",14.44,305.08,"2,354.77",945.61,122.00,220.06,612.12,850.19,"1,880.16",266.34,61.40,"4,957.89",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,532.64,378.62,"1,396.01","2,064.46","3,477.12","5,121.37","1,989.62","3,756.64","18,716.48"
,,SMALL FINANCE BANKS,"23,513.92","8,871.22","24,823.08","39,789.75","78,766.89","121,486.66","12,385.45","5,764.25","315,401.21","2,605.37",196.00,"2,750.98","4,209.23","4,811.74","10,387.51","2,739.09","2,322.38","30,022.30","25,400.04","5,416.59","6,132.61","7,378.55","15,213.39","21,909.26","4,286.80","1,548.29","87,285.52",323.48,3.12,5.50,0.89,-,0.16,0.32,13.91,347.37,-,-,11.42,84.66,90.76,311.97,0.20,-,499.01,"7,917.16","6,453.16","20,269.60","25,192.81","43,980.82","88,918.46","31,492.15","48,256.38","272,480.55"
,,AIRTEL PAYMENTS BANK LIMITED,342.23,-,-,-,-,"3,075.84",-,-,"3,418.06",-,-,-,-,-,129.85,-,-,129.85,534.57,94.70,417.80,874.06,"1,334.27",4.98,-,33.61,"3,293.99",0.47,-,-,-,-,-,-,-,0.47,0.45,-,-,-,-,-,-,-,0.45,-,-,-,-,-,-,-,-,-
,,FINO PAYMENTS BANK LIMITED,334.10,211.45,23.17,100.11,-,"1,270.60",-,-,"1,939.44",839.46,-,-,-,-,-,-,-,839.46,"1,915.53",457.59,10.00,0.18,0.26,1.84,2.66,0.08,"2,388.13",-,-,0.46,-,-,-,-,-,0.46,-,-,0.46,-,-,-,-,-,0.46,-,-,-,-,0.17,-,-,-,0.17
,,INDIA POST PAYMENTS BANK LIMITED,"2,238.10","1,233.39","2,790.52",-,-,"13,083.23",-,-,"19,345.24",961.00,-,-,-,-,-,-,-,961.00,75.49,514.13,"2,917.61","4,149.43","7,257.80",604.08,189.17,829.06,"16,536.79",0.86,-,-,-,-,-,-,-,0.86,0.86,-,-,-,-,-,-,-,0.86,-,-,-,-,-,-,-,-,-
,,PAYTM PAYMENTS BANK LIMITED,39.78,-,-,-,-,388.75,-,-,428.53,-,-,-,-,-,-,-,-,-,-,-,99.48,763.45,336.57,-,-,26.78,"1,226.27",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,PAYMENTS BANKS,"2,954.21","1,444.84","2,813.69",100.11,-,"17,818.42",-,-,"25,131.27","1,800.46",-,-,-,-,129.85,-,-,"1,930.31","2,525.59","1,066.41","3,444.89","5,787.12","8,928.91",610.90,191.84,889.54,"23,445.19",1.33,-,0.46,-,-,-,-,-,1.79,1.31,-,0.46,-,-,-,-,-,1.77,-,-,-,-,0.17,-,-,-,0.17
,2025,ALL SCHEDULED COMMERCIAL BANKS,"1,849,324.66","711,381.11","1,758,927.51","1,673,239.81","3,861,509.95","5,784,250.72","2,380,581.56","6,127,967.90","24,147,183.22","542,430.36","81,022.43","225,926.13","266,832.22","351,219.22","543,048.73","205,586.23","501,541.39","2,717,606.70","1,993,817.12","213,594.34","324,545.46","267,557.77","556,306.07","1,085,700.42","847,295.63","2,654,010.43","7,942,827.25","600,500.38","205,691.41","399,475.11","362,060.37","301,847.88","436,907.96","237,120.60","181,749.79","2,725,353.51","311,082.08","186,782.27","382,741.94","377,698.79","447,337.05","455,574.45","173,151.40","125,851.44","2,460,219.43","687,984.11","503,755.30","1,342,053.78","1,238,979.99","1,881,897.96","6,718,468.83","2,246,041.27","4,500,426.57","19,119,607.81"
,2024,BANK OF BARODA,"84,498.83","67,123.37","131,841.50","93,008.84","191,905.22","314,143.53","100,654.25","351,960.86","1,335,136.40","29,870.12",496.57,"5,781.92","6,440.76","12,066.27","18,729.80","7,508.87","13,507.95","94,402.26","106,429.52","10,592.38","21,991.58","15,943.60","33,809.05","68,610.19","23,141.44","89,299.08","369,816.84","39,216.28","10,178.66","34,285.72","23,882.70","23,538.73","64,433.54","36,793.93","22,424.92","254,754.48","38,881.52","14,777.85","29,586.24","20,350.43","32,278.06","23,960.25","44,815.57","35,664.85","240,314.77","16,885.27","11,996.92","49,317.56","45,982.37","172,866.76","427,603.03","166,296.52","174,833.29","1,065,781.72"
