Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Gross NPAs_Opening Balance,Gross NPAs_Addition,Gross NPAs_Reduction,Gross NPAs_Write-off,Gross NPAs_Closing Balance,Net NPAs_Opening Balance,Net NPAs_Closing Balance
2023,2023-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,6380.0,9662.69,2302.08,8441.99,5298.62,1564.23,1228.27
2023,2023-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,1933.18,1329.03,812.5,529.55,1920.16,1191.1,1017.63
2023,2023-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,289.51,81.08,92.29,15.74,262.56,106.99,71.82
2023,2023-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,1289.93,1698.46,1703.51,162.04,1122.84,573.23,356.92
2023,2023-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,533.54,100.11,117.77,4.73,511.15,232.16,109.2
2023,2023-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,4136.74,1719.13,1297.07,375.03,4183.77,1392.62,1205.01
2023,2023-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,16140.96,24536.31,11856.84,10801.4,18019.03,4407.68,4368.43
2023,2023-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,33294.92,18309.38,17097.04,4521.2,29986.07,6931.05,5150.07
2023,2023-03-31,IDBI BANK LIMITED,PRIVATE SECTOR BANKS,False,34115.0,3750.0,4970.0,21926.0,10969.0,1864.0,1495.0
2023,2023-03-31,IDFC FIRST BANK LIMITED,PRIVATE SECTOR BANKS,False,4469.13,4543.05,2330.45,2797.29,3884.44,1808.07,1304.05
2023,2023-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,5517.15,6892.0,2821.32,3761.57,5826.27,1529.83,1714.96
2023,2023-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,6520.54,7446.61,7725.56,1037.16,5204.43,1750.1,1334.24
2023,2023-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,2250.82,1836.64,1288.29,506.26,2292.91,1376.97,1021.27
2023,2023-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,3431.04,479.24,560.14,1891.99,1458.15,1260.79,468.15
2023,2023-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,6469.74,3989.93,3900.97,790.37,5768.32,1736.71,1193.3
2023,2023-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,507.95,122.34,178.93,8.1,443.26,163.61,78.33
2023,2023-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,2728.39,2754.7,1304.8,1758.43,2419.86,806.56,772.54
2023,2023-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,3648.09,1513.22,1295.82,157.23,3708.26,1777.77,1293.61
2023,2023-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,570.92,271.35,222.09,98.72,521.46,317.58,229.83
2023,2023-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,27975.98,4775.11,10242.5,18114.02,4394.57,8204.53,1658.09
2023,2023-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,180769.17,110063.96,81671.81,83947.09,125214.23,43740.88,29509.83
2023,2023-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,227.35,1986.1,1847.69,77.65,288.12,20.49,41.4
2023,2023-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,False,25.0,,25.0,,,,
2023,2023-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,,534.61,534.61,,,,
2023,2023-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,17.46,1.01,0.12,,18.36,13.82,13.4
2023,2023-03-31,BANK OF CEYLON,FOREIGN BANKS,False,53.6,,4.72,,48.88,0.0,0.0
2023,2023-03-31,BANK OF CHINA LIMITED,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,63.52,,,63.16,0.36,,
2023,2023-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,111.22,,,79.66,31.56,,
2023,2023-03-31,BNP PARIBAS,FOREIGN BANKS,False,6.12,,,6.12,,,
2023,2023-03-31,CITIBANK N.A,FOREIGN BANKS,False,758.6,531.23,731.69,350.85,207.3,275.33,0.0
2023,2023-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,False,150.47,40.72,27.46,59.79,103.93,65.9,37.93
2023,2023-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,2.93,,,,2.93,,
2023,2023-03-31,CREDIT SUISSE AG,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,1.48,,0.82,,0.66,,
2023,2023-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,4533.8,490.16,647.77,1603.77,2772.42,732.62,550.42
2023,2023-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,2731.6,903.02,1786.8,99.86,1747.97,1304.56,520.34
2023,2023-03-31,DOHA BANK Q.P.S.C.,FOREIGN BANKS,False,26.5,,,,26.5,8.81,
2023,2023-03-31,EMIRATES NBD BANK (P.J.S.C.),FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,FIRST ABU DHABI BANK PJSC,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,INDUSTRIAL BANK OF KOREA,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,JSC VTB BANK,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,KEB HANA BANK,FOREIGN BANKS,False,40.41,,,,40.41,11.81,
2023,2023-03-31,KOOKMIN BANK,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,6.34,,,,6.34,,
2023,2023-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,NATWEST MARKETS PLC,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,QATAR NATIONAL BANK (Q.P.S.C),FOREIGN BANKS,False,53.15,,,0.91,52.24,,
2023,2023-03-31,SBERBANK,FOREIGN BANKS,False,41.35,,5.61,13.86,21.88,,
2023,2023-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,93.24,36.0,18.38,13.38,97.48,17.13,16.59
2023,2023-03-31,SHINHAN BANK,FOREIGN BANKS,False,153.67,3.31,0.71,0.04,156.22,28.03,10.91
2023,2023-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,78.92,,,,78.92,,
2023,2023-03-31,SONALI BANK,FOREIGN BANKS,False,4.24,,,,4.24,,0.01
2023,2023-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,3886.35,1229.32,1460.25,422.63,3232.79,397.91,375.18
2023,2023-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,False,,,,,,,
2023,2023-03-31,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,FOREIGN BANKS,False,643.8,208.95,230.62,98.59,523.54,150.1,83.26
2023,2023-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,False,75.0,,19.51,,55.49,,
2023,2023-03-31,WOORI BANK,FOREIGN BANKS,False,,7.6,,,7.6,,6.46
2023,2023-03-31,FOREIGN BANKS,FOREIGN BANKS,True,13786.12,5972.02,7341.75,2890.27,9526.13,3026.51,1655.9
2023,2023-03-31,AU SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,924.38,1239.88,992.45,190.49,981.31,271.85,286.16
2023,2023-03-31,CAPITAL SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,117.13,154.37,118.76,0.12,152.62,63.23,74.05
2023,2023-03-31,EQUITAS SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,837.18,1087.09,790.47,409.84,723.96,479.47,312.01
2023,2023-03-31,ESAF SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,949.6,719.05,820.36,496.59,351.7,455.96,157.89
2023,2023-03-31,FINCARE SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,573.22,596.76,329.93,551.59,288.46,249.83,113.02
2023,2023-03-31,JANA SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,756.9,1311.15,719.91,638.96,709.19,513.26,468.0
2023,2023-03-31,NORTH EAST SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,189.92,266.52,10.71,98.4,347.33,57.44,27.16
2023,2023-03-31,SHIVALIK SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,32.51,13.86,8.18,5.45,32.73,14.77,16.3
2023,2023-03-31,SURYODAY SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,597.42,505.2,206.7,704.52,191.4,283.37,92.98
2023,2023-03-31,UJJIVAN SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,1284.08,334.99,505.75,482.72,630.61,99.6,9.04
2023,2023-03-31,UNITY SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,3773.3,151.3,148.42,8.81,3767.36,196.89,15.31
2023,2023-03-31,UTKARSH SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,648.16,521.09,354.96,382.78,431.5,235.8,50.51
2023,2023-03-31,SMALL FINANCE BANKS,SMALL FINANCE BANKS,True,10683.8,6901.25,5006.61,3970.26,8608.19,2921.45,1622.43
2023,2023-03-31,AIRTEL PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2023,2023-03-31,FINO PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2023,2023-03-31,INDIA POST PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2023,2023-03-31,PAYTM PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2023,2023-03-31,PAYMENTS BANKS,PAYMENTS BANKS,True,,,,,,,
2022,2022-03-31,BANK OF BARODA,PUBLIC SECTOR BANKS,False,66670.99,14255.33,8448.15,18418.77,54059.4,21799.88,13364.65
2022,2022-03-31,BANK OF INDIA,PUBLIC SECTOR BANKS,False,56534.94,8834.65,9440.26,10323.94,45605.39,12494.24,9851.93
2022,2022-03-31,BANK OF MAHARASHTRA,PUBLIC SECTOR BANKS,False,7779.68,2182.36,1517.27,3117.56,5327.21,2544.32,1276.57
2022,2022-03-31,CANARA BANK,PUBLIC SECTOR BANKS,False,60288.0,13890.0,10104.0,8422.0,55652.0,24442.0,18668.0
2022,2022-03-31,CENTRAL BANK OF INDIA,PUBLIC SECTOR BANKS,False,29276.96,4717.93,4603.17,1235.5,28156.22,9036.45,6675.17
2022,2022-03-31,INDIAN BANK,PUBLIC SECTOR BANKS,False,38455.35,10164.66,5059.19,8346.57,35214.25,12271.13,8848.64
2022,2022-03-31,INDIAN OVERSEAS BANK,PUBLIC SECTOR BANKS,False,16323.18,5030.84,2341.4,3714.0,15298.62,4577.59,3824.63
2022,2022-03-31,PUNJAB AND SIND BANK,PUBLIC SECTOR BANKS,False,9334.0,2064.63,1700.27,1133.54,8564.82,2461.95,1742.27
2022,2022-03-31,PUNJAB NATIONAL BANK,PUBLIC SECTOR BANKS,False,104423.42,24743.67,14719.91,21999.14,92448.04,38575.7,34908.73
2022,2022-03-31,STATE BANK OF INDIA,PUBLIC SECTOR BANKS,False,126389.02,25021.23,19720.66,19666.22,112023.37,36809.72,27965.71
2022,2022-03-31,UCO BANK,PUBLIC SECTOR BANKS,False,11351.97,6122.62,3385.93,3851.23,10237.43,4389.5,3315.78
2022,2022-03-31,UNION BANK OF INDIA,PUBLIC SECTOR BANKS,False,89788.2,22877.39,13594.09,19484.43,79587.07,27280.52,24303.3
2022,2022-03-31,PUBLIC SECTOR BANKS,PUBLIC SECTOR BANKS,True,616615.71,139905.31,94634.3,119712.9,542173.82,196683.0,154745.38
2022,2022-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,22681.69,18915.68,13906.13,9125.61,18565.63,6584.59,4745.3
2022,2022-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,5757.76,9430.27,5561.17,3246.86,6380.0,2861.03,1564.23
2022,2022-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,1893.19,1275.68,606.27,629.42,1933.18,1075.19,1191.1
2022,2022-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,393.49,118.71,127.73,94.96,289.51,168.81,106.99
2022,2022-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,1083.44,1771.91,1476.97,88.45,1289.93,594.15,573.23
2022,2022-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,657.21,365.62,406.48,82.82,533.54,322.92,232.16
2022,2022-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,4602.39,1880.81,1534.75,811.71,4136.74,1569.28,1392.62
2022,2022-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,15086.0,26861.43,16376.6,9429.87,16140.96,4554.82,4407.68
2022,2022-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,40841.42,19291.02,16689.72,10147.79,33294.92,9117.66,6931.05
2022,2022-03-31,IDBI BANK LIMITED,PRIVATE SECTOR BANKS,False,36212.0,5866.0,5074.0,2889.0,34115.0,2519.38,1861.38
2022,2022-03-31,IDFC FIRST BANK LIMITED,PRIVATE SECTOR BANKS,False,4303.01,7551.88,3184.17,4201.56,4469.15,1883.28,1808.06
2022,2022-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,5794.99,10102.87,5995.6,4385.11,5517.15,1476.56,1529.83
2022,2022-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,6954.75,3130.87,2801.68,763.4,6520.54,1969.33,1750.1
2022,2022-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,2588.41,1552.86,1215.4,675.06,2250.82,1645.05,1376.97
2022,2022-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,4142.87,842.73,675.89,878.67,3431.04,1719.39,1260.79
2022,2022-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,7425.51,4316.13,4042.31,1229.59,6469.74,2705.17,1736.71
2022,2022-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,650.67,129.97,152.82,119.87,507.95,206.93,163.61
2022,2022-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,2601.53,3943.44,1522.74,2293.84,2728.39,1241.35,806.56
2022,2022-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,4143.24,2159.23,1952.74,701.64,3648.09,2734.52,1777.77
2022,2022-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,1084.78,518.16,711.13,320.89,570.92,613.82,317.58
2022,2022-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,28609.53,5795.39,5458.03,970.91,27975.98,9813.36,8204.53
2022,2022-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,197507.88,125820.67,89472.33,53087.03,180769.18,55376.59,43738.24
2022,2022-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,253.31,686.7,497.5,215.15,227.35,40.76,20.49
2022,2022-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,False,25.0,,,,25.0,,
2022,2022-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,14.16,16.74,4.55,8.88,17.46,2.01,13.82
2022,2022-03-31,BANK OF CEYLON,FOREIGN BANKS,False,33.4,22.54,2.33,,53.61,24.44,20.85
2022,2022-03-31,BANK OF CHINA LIMITED,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,63.52,,,,63.52,,
2022,2022-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,268.22,56.69,50.57,163.12,111.22,30.34,
2022,2022-03-31,BNP PARIBAS,FOREIGN BANKS,False,6.9,,,0.78,6.12,,
2022,2022-03-31,CITIBANK N.A,FOREIGN BANKS,False,990.94,954.05,610.47,575.91,758.6,446.93,275.33
2022,2022-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,False,372.27,27.52,74.48,174.84,150.47,251.94,65.9
2022,2022-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,2.93,,,,2.93,,
2022,2022-03-31,CREDIT SUISSE AG,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,1.77,,0.29,,1.48,,
2022,2022-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,5333.16,620.03,1419.38,,4533.8,1045.48,707.98
2022,2022-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,1456.62,3046.17,1558.64,212.54,2731.6,453.39,1304.56
2022,2022-03-31,DOHA BANK Q.P.S.C.,FOREIGN BANKS,False,26.5,,,,26.5,13.92,8.81
2022,2022-03-31,EMIRATES NBD BANK (P.J.S.C.),FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,FIRST ABU DHABI BANK PJSC,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,False,28.0,,,28.0,,,
2022,2022-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,912.6,438.01,472.61,234.21,643.8,290.23,150.1
2022,2022-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,INDUSTRIAL BANK OF KOREA,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,JSC VTB BANK,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,KEB HANA BANK,FOREIGN BANKS,False,40.41,,,,40.41,16.53,11.81
2022,2022-03-31,KOOKMIN BANK,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,6.34,,,,6.34,,
2022,2022-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,17.78,,,17.78,,,
2022,2022-03-31,QATAR NATIONAL BANK (Q.P.S.C),FOREIGN BANKS,False,50.0,3.15,,,53.15,,
2022,2022-03-31,SBERBANK,FOREIGN BANKS,False,91.63,,0.28,50.01,41.35,,
2022,2022-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,88.43,29.29,5.67,18.81,93.24,28.75,17.13
2022,2022-03-31,SHINHAN BANK,FOREIGN BANKS,False,128.25,41.23,15.81,,153.67,23.96,28.03
2022,2022-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,78.92,,,,78.92,,
2022,2022-03-31,SONALI BANK,FOREIGN BANKS,False,4.29,,,,4.29,0.63,
2022,2022-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,4673.73,2380.61,1843.15,1324.84,3886.35,531.96,397.91
2022,2022-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,False,75.0,,,,75.0,,
2022,2022-03-31,WOORI BANK,FOREIGN BANKS,False,,,,,,,
2022,2022-03-31,FOREIGN BANKS,FOREIGN BANKS,True,15044.08,8322.71,6555.74,3024.87,13786.18,3201.25,3022.72
2022,2022-03-31,AU SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,1502.83,1442.12,1832.96,187.62,924.38,755.45,271.85
2022,2022-03-31,CAPITAL SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,78.24,78.11,39.16,0.07,117.13,42.14,63.23
2022,2022-03-31,EQUITAS SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,642.78,1389.33,834.47,360.46,837.18,266.17,479.47
2022,2022-03-31,ESAF SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,564.0,642.46,182.4,74.46,949.6,316.58,455.96
2022,2022-03-31,FINCARE SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,353.58,1098.46,509.31,369.51,573.22,148.41,249.83
2022,2022-03-31,JANA SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,857.98,1304.24,819.99,585.33,756.9,618.68,513.26
2022,2022-03-31,NORTH EAST SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,191.66,97.44,18.57,80.61,189.92,112.45,57.44
2022,2022-03-31,SHIVALIK SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,,49.44,16.93,0.01,32.51,,14.77
2022,2022-03-31,SURYODAY SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,393.68,537.26,101.79,231.73,597.42,188.12,283.37
2022,2022-03-31,UJJIVAN SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,1070.6,2088.35,1086.29,788.58,1284.08,424.58,99.6
2022,2022-03-31,UTKARSH SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,315.29,656.43,101.57,221.99,648.16,108.82,235.8
2022,2022-03-31,SMALL FINANCE BANKS,SMALL FINANCE BANKS,True,5970.65,9383.64,5543.43,2900.35,6910.5,2981.41,2724.56
2022,2022-03-31,AIRTEL PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2022,2022-03-31,FINO PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2022,2022-03-31,INDIA POST PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2022,2022-03-31,PAYTM PAYMENTS BANK LIMITED,PAYMENTS BANKS,False,,,,,,,
2022,2022-03-31,PAYMENTS BANKS,PAYMENTS BANKS,True,,,,,,,
2021,2021-03-31,BANK OF BARODA,PUBLIC SECTOR BANKS,False,69381.43,20005.12,7290.06,15425.51,66670.98,21576.59,21799.89
2021,2021-03-31,BANK OF INDIA,PUBLIC SECTOR BANKS,False,61549.93,8540.03,4823.56,8731.46,56534.94,14320.1,12262.02
2021,2021-03-31,BANK OF MAHARASHTRA,PUBLIC SECTOR BANKS,False,12152.15,2202.39,1643.72,4931.14,7779.68,4145.38,2544.32
2021,2021-03-31,CANARA BANK*,PUBLIC SECTOR BANKS,False,61127.0,17885.0,9592.0,9132.0,60288.0,26755.0,24442.0
2021,2021-03-31,CENTRAL BANK OF INDIA,PUBLIC SECTOR BANKS,False,32589.08,6448.53,3768.21,5992.44,29276.96,11534.46,9036.45
2021,2021-03-31,INDIAN BANK*,PUBLIC SECTOR BANKS,False,41997.71,9429.55,4600.56,8371.35,38455.35,14272.33,12271.13
2021,2021-03-31,INDIAN OVERSEAS BANK,PUBLIC SECTOR BANKS,False,19912.7,3175.35,2146.66,4618.21,16323.18,6602.8,4577.59
2021,2021-03-31,PUNJAB AND SIND BANK,PUBLIC SECTOR BANKS,False,8874.57,1556.71,1026.71,70.57,9334.0,4684.15,2461.95
2021,2021-03-31,PUNJAB NATIONAL BANK*,PUBLIC SECTOR BANKS,False,73478.76,60626.21,13804.57,15876.98,104423.42,27218.9,38575.7
2021,2021-03-31,STATE BANK OF INDIA,PUBLIC SECTOR BANKS,False,149091.85,28563.45,16864.08,34402.2,126389.02,51871.3,36809.72
2021,2021-03-31,UCO BANK,PUBLIC SECTOR BANKS,False,19281.95,3102.06,1621.65,9410.39,11351.97,5510.66,4389.51
2021,2021-03-31,UNION BANK OF INDIA*,PUBLIC SECTOR BANKS,False,97192.54,17442.68,7864.37,16982.65,89788.2,31324.63,27280.52
2021,2021-03-31,PUBLIC SECTOR BANKS,PUBLIC SECTOR BANKS,True,646629.67,178977.08,75046.15,133944.9,616615.7,219816.3,196450.8
2021,2021-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,26604.1,16109.99,8015.37,12017.03,22681.69,9251.99,6584.59
2021,2021-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,992.78,6887.84,84.51,2038.35,5757.76,389.4,2861.03
2021,2021-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,1413.4,1113.05,221.39,411.87,1893.19,778.49,1075.19
2021,2021-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,409.43,192.12,81.28,126.78,393.49,216.94,168.81
2021,2021-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,631.51,686.16,107.92,126.32,1083.44,293.51,594.15
2021,2021-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,401.22,391.24,121.51,13.74,657.21,100.94,322.92
2021,2021-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,3530.83,1921.9,452.83,397.51,4602.39,1607.17,1569.28
2021,2021-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,12649.97,16040.01,4314.9,9289.08,15086.0,3542.36,4554.82
2021,2021-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,40829.09,16048.22,6529.27,9506.63,40841.42,9923.24,9117.66
2021,2021-03-31,IDBI BANK LIMITED,PRIVATE SECTOR BANKS,False,47272.0,2631.66,5300.28,8391.75,36211.63,5439.49,2519.38
2021,2021-03-31,IDFC FIRST BANK LIMITED,PRIVATE SECTOR BANKS,False,2279.56,5626.76,931.32,2671.99,4303.01,808.57,1883.28
2021,2021-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,5146.74,7664.07,2960.54,4055.29,5794.99,1886.58,1476.56
2021,2021-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,7671.62,1106.89,607.32,1216.44,6954.75,2243.82,1969.33
2021,2021-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,2799.93,1346.37,404.49,1153.4,2588.41,1755.68,1645.05
