Year,Report Date,Bank Name,Bank Type,Basel-I_Tier-I,Basel-I_Tier-II,Basel-I_Total,Basel-II_Tier-I,Basel-II_Tier-II,Basel-II_Total,Basel-III_Tier-I,Basel-III_Tier-II,Basel-III_Total
2015,2015-03-31,CORPORATION BANK,NATIONALISED BANKS,,,,8.28,3.52,11.8,8.05,3.04,11.09
2015,2015-03-31,DENA BANK,NATIONALISED BANKS,,,,7.32,3.89,11.21,7.67,3.26,10.93
2015,2015-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,,,,8.46,4.74,13.2,8.18,3.58,11.76
2015,2015-03-31,INDIAN BANK,NATIONALISED BANKS,,,,10.72,2.52,13.24,10.61,2.25,12.86
2015,2015-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,,,,,,,7.3,2.81,10.11
2015,2015-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,,,,,,,8.73,2.68,11.41
2015,2015-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,,,,8.51,3.37,11.88,8.48,2.76,11.24
2015,2015-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,,,,,,,9.3,2.91,12.21
2015,2015-03-31,SYNDICATE BANK,NATIONALISED BANKS,,,,10.92,,10.92,7.84,2.7,10.54
2015,2015-03-31,UCO BANK,NATIONALISED BANKS,,,,,,,9.05,3.12,12.17
2015,2015-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,,,,7.6,3.14,10.74,7.5,2.72,10.22
2015,2015-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,,,,7.77,3.65,11.42,7.52,3.05,10.57
2015,2015-03-31,VIJAYA BANK,NATIONALISED BANKS,,,,8.25,3.45,11.7,8.24,3.19,11.43
2015,2015-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,,,,,,,12.07,3.02,15.09
2015,2015-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,,,,16.07,0.52,16.59,16.03,0.49,16.52
2015,2015-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,,,,9.27,1.78,11.05,9.26,1.74,11.0
2015,2015-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,,,,14.38,0.67,15.05,14.21,0.74,14.95
2015,2015-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,,,,7.42,2.29,9.71,7.42,2.17,9.59
2015,2015-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,,,,,,,14.81,0.65,15.46
2015,2015-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,,,,,,,13.66,3.13,16.79
2015,2015-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,,,,,,,12.78,4.24,17.02
2015,2015-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,,,,,,,11.22,0.87,12.09
2015,2015-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,,,,13.69,1.61,15.3
2015,2015-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,,,,,,,11.26,1.31,12.57
2015,2015-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,,,,10.54,2.13,12.67,10.52,1.89,12.41
2015,2015-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,13.43,1.2,14.63,13.56,1.06,14.62
2015,2015-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,,,,,,,16.18,0.99,17.17
2015,2015-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,,,,,,,9.33,2.01,11.34
2015,2015-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,,,,14.26,0.45,14.71,14.41,0.45,14.86
2015,2015-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,,,,,,,12.74,0.39,13.13
2015,2015-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,,,,10.46,1.6,12.06,10.43,1.58,12.01
2015,2015-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,,,,13.3,0.61,13.91,13.29,0.6,13.89
2015,2015-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,,,,,,,11.5,4.1,15.6
2015,2015-03-31,AB BANK LIMITED,FOREIGN BANKS,,,,,,,29.91,0.27,30.18
2015,2015-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,,,,,,,26.66,0.9,27.56
2015,2015-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,,,,,,,15.57,3.5,19.07
2015,2015-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,,,,,,,21.42,0.43,21.85
2015,2015-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,,,,,,,14.72,0.44,15.16
2015,2015-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,,,,,,,27.85,0.83,28.68
2015,2015-03-31,BANK OF CEYLON,FOREIGN BANKS,,,,,,,42.65,1.06,43.71
2015,2015-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,,,,,,,15.27,1.58,16.85
2015,2015-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,,,,,,,17.59,0.56,18.15
2015,2015-03-31,BNP PARIBAS,FOREIGN BANKS,,,,,,,10.36,1.25,11.61
2015,2015-03-31,CITIBANK N.A,FOREIGN BANKS,,,,,,,14.18,1.12,15.3
2015,2015-03-31,COMMONWEALTH BANK OF AUSTRALIA,FOREIGN BANKS,,,,,,,31.48,0.37,31.85
2015,2015-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,,,,,,,32.79,0.29,33.08
2015,2015-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,,,,,,,11.43,2.04,13.47
2015,2015-03-31,CREDIT SUISSE AG,FOREIGN BANKS,,,,,,,19.65,0.37,20.02
2015,2015-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,,,,,,,43.61,0.36,43.97
2015,2015-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,,,,,,,10.79,6.22,17.01
2015,2015-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,,,,,,,15.03,0.59,15.62
2015,2015-03-31,DOHA BANK Q.P.S.C.,FOREIGN BANKS,,,,,,,163.23,,163.23
2015,2015-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,,,,,,,35.95,0.37,36.32
2015,2015-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,,,,,,,13.73,1.11,14.84
2015,2015-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,,,,45.51,9.3,54.81,45.51,9.3,54.81
2015,2015-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,,,,,,,27.1,0.62,27.72
2015,2015-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,,,,,,,16.68,0.39,17.07
2015,2015-03-31,JSC VTB BANK,FOREIGN BANKS,,,,,,,90.99,0.94,91.93
2015,2015-03-31,KBC BANK N.V.,FOREIGN BANKS,,,,,,,42.8,10.62,53.42
2015,2015-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,,,,,,,42.53,0.87,43.4
2015,2015-03-31,MASHREQ BANK PSC,FOREIGN BANKS,,,,,,,36.11,1.25,37.36
2015,2015-03-31,MIZUHO BANK LTD,FOREIGN BANKS,,,,,,,31.08,0.47,31.55
2015,2015-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,,,,,,,21.94,3.41,25.35
2015,2015-03-31,NATIONAL AUSTRALIA BANK,FOREIGN BANKS,,,,,,,286.51,0.36,286.87
2015,2015-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,,,,,,,133.34,0.25,133.59
2015,2015-03-31,SBERBANK,FOREIGN BANKS,,,,,,,53.64,0.49,54.13
2015,2015-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,,,,,,,44.7,1.11,45.81
2015,2015-03-31,SHINHAN BANK,FOREIGN BANKS,,,,,,,40.62,0.69,41.31
2015,2015-03-31,SOCIETE GENERALE,FOREIGN BANKS,,,,,,,17.77,7.36,25.13
2015,2015-03-31,SONALI BANK,FOREIGN BANKS,,,,,,,12.33,0.23,12.56
2015,2015-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,,,,,,,11.84,0.65,12.49
2015,2015-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,,,,,,,76.9,0.36,77.26
2015,2015-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,,,,,,,11.26,2.97,14.23
2015,2015-03-31,UBS AG,FOREIGN BANKS,,,,,,,247.9,0.1,248.0
2015,2015-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,,,,,,,208.89,1.24,210.13
2015,2015-03-31,WESTPAC BANKING CORPORATION,FOREIGN BANKS,,,,,,,49.41,0.49,49.9
2015,2015-03-31,WOORI BANK,FOREIGN BANKS,,,,,,,82.52,0.44,82.96
2014,2014-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,,,,9.19,2.52,11.71,9.04,2.51,11.55
2014,2014-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,,,,9.58,2.94,12.52,9.32,2.68,12.0
2014,2014-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,,,,9.98,2.98,12.96,9.72,2.72,12.44
2014,2014-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,,,,8.81,2.69,11.5,8.65,2.43,11.08
2014,2014-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,,,,,,,7.88,2.5,10.38
2014,2014-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,,,,,,,8.46,2.33,10.79
2014,2014-03-31,ALLAHABAD BANK,NATIONALISED BANKS,,,,7.67,2.59,10.26,7.51,2.45,9.96
2014,2014-03-31,ANDHRA BANK,NATIONALISED BANKS,,,,8.25,2.93,11.18,8.09,2.69,10.78
2014,2014-03-31,BANK OF BARODA,NATIONALISED BANKS,,,,9.54,3.33,12.87,9.28,3.0,12.28
2014,2014-03-31,BANK OF INDIA,NATIONALISED BANKS,,,,7.57,3.19,10.76,7.24,2.73,9.97
2014,2014-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,,,,,,,7.44,3.35,10.79
2014,2014-03-31,BHARATIYA MAHILA BANK LTD.,NATIONALISED BANKS,,,,270.42,0.09,270.51,270.42,0.09,270.51
2014,2014-03-31,CANARA BANK,NATIONALISED BANKS,,,,8.0,3.14,11.14,7.68,2.95,10.63
2014,2014-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,,,,8.12,3.84,11.96,7.37,2.5,9.87
2014,2014-03-31,CORPORATION BANK,NATIONALISED BANKS,,,,8.37,3.84,12.21,8.14,3.51,11.65
2014,2014-03-31,DENA BANK,NATIONALISED BANKS,,,,7.63,4.24,11.87,7.43,3.71,11.14
2014,2014-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,,,,8.01,5.12,13.13,7.79,3.89,11.68
2014,2014-03-31,INDIAN BANK,NATIONALISED BANKS,,,,10.51,2.59,13.1,10.24,2.4,12.64
2014,2014-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,,,,7.63,3.52,11.15,7.47,3.31,10.78
2014,2014-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,,,,9.23,2.62,11.85,8.86,2.15,11.01
2014,2014-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,,,,8.1,4.0,12.1,7.62,3.42,11.04
2014,2014-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,,,,,,,8.87,2.65,11.52
2014,2014-03-31,SYNDICATE BANK,NATIONALISED BANKS,,,,8.99,3.02,12.01,8.68,2.73,11.41
2014,2014-03-31,UCO BANK,NATIONALISED BANKS,,,,8.9,4.5,13.4,8.71,3.97,12.68
2014,2014-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,,,,8.13,3.76,11.89,7.54,3.26,10.8
2014,2014-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,,,,7.26,4.2,11.46,6.54,3.27,9.81
2014,2014-03-31,VIJAYA BANK,NATIONALISED BANKS,,,,8.3,2.67,10.97,8.12,2.44,10.56
2014,2014-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,,,,12.75,4.22,16.97,12.62,3.45,16.07
2014,2014-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,,,,14.48,0.63,15.11,14.43,0.58,15.01
2014,2014-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,,,,9.26,1.99,11.25,9.07,1.93,11.0
2014,2014-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,,,,13.03,0.81,13.84,12.86,0.85,13.71
2014,2014-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,,,,6.99,3.01,10.0,6.93,1.74,8.67
2014,2014-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,,,,,,,14.59,0.55,15.14
2014,2014-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,,,,,,,11.77,4.3,16.07
2014,2014-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,,,,13.65,5.43,19.08,12.78,4.92,17.7
2014,2014-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,,,,12.71,1.25,13.96,12.71,1.12,13.83
2014,2014-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,,,,14.63,2.13,16.76
2014,2014-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,,,,,,,11.22,1.47,12.69
2014,2014-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,,,,10.82,2.48,13.3,10.73,2.47,13.2
2014,2014-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,11.62,1.15,12.77,11.62,0.97,12.59
2014,2014-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,,,,17.94,1.07,19.01,17.77,1.06,18.83
2014,2014-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,,,,7.94,2.99,10.93,7.87,3.03,10.9
2014,2014-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,,,,14.58,0.44,15.02,14.69,0.44,15.13
2014,2014-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,,,,,,,14.33,0.31,14.64
2014,2014-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,,,,10.89,1.64,12.53,10.79,1.63,12.42
2014,2014-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,,,,15.1,0.63,15.73,14.96,0.63,15.59
2014,2014-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,,,,,,,9.8,4.6,14.4
2014,2014-03-31,AB BANK LIMITED,FOREIGN BANKS,,,,,,,28.83,0.27,29.1
2014,2014-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,,,,,,,35.1,0.82,35.92
2014,2014-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,,,,,,,12.67,3.89,16.56
2014,2014-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,,,,,,,30.43,0.39,30.82
2014,2014-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,,,,,,,16.37,0.33,16.7
2014,2014-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,,,,,,,32.98,0.59,33.57
2014,2014-03-31,BANK OF CEYLON,FOREIGN BANKS,,,,54.47,1.25,55.72,54.47,1.25,55.72
2014,2014-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,,,,19.17,0.42,19.59,19.17,0.42,19.59
2014,2014-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,,,,,,,18.99,0.73,19.72
2014,2014-03-31,BNP PARIBAS,FOREIGN BANKS,,,,12.14,1.75,13.89,12.14,1.75,13.89
2014,2014-03-31,CITIBANK N.A,FOREIGN BANKS,,,,13.38,1.0,14.38,15.35,1.14,16.49
2014,2014-03-31,COMMONWEALTH BANK OF AUSTRALIA,FOREIGN BANKS,,,,,,,35.21,0.38,35.59
2014,2014-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,,,,,,,38.72,0.32,39.04
2014,2014-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,,,,,,,12.74,3.31,16.05
2014,2014-03-31,CREDIT SUISSE AG,FOREIGN BANKS,,,,,,,19.65,0.28,19.93
2014,2014-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,,,,45.26,0.29,45.55,45.26,0.29,45.55
2014,2014-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,,,,,,,11.77,2.04,13.81
2014,2014-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,,,,,,,14.23,0.61,14.84
2014,2014-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,,,,,,,40.22,0.31,40.53
2014,2014-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,,,,15.91,1.47,17.38,15.89,1.47,17.36
2014,2014-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,,,,56.93,13.08,70.01,56.93,13.08,70.01
2014,2014-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,,,,,,,47.64,0.23,47.87
2014,2014-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,,,,,,,25.05,0.53,25.58
2014,2014-03-31,JSC VTB BANK,FOREIGN BANKS,,,,,,,56.87,1.05,57.92
2014,2014-03-31,KBC BANK N.V.,FOREIGN BANKS,,,,27.62,10.27,37.89,27.94,6.58,34.52
2014,2014-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,,,,,,,49.27,1.25,50.52
2014,2014-03-31,MASHREQ BANK PSC,FOREIGN BANKS,,,,,,,33.14,1.03,34.17
2014,2014-03-31,MIZUHO BANK LTD,FOREIGN BANKS,,,,,,,34.57,0.41,34.98
2014,2014-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,,,,,,,31.61,7.54,39.15
2014,2014-03-31,NATIONAL AUSTRALIA BANK,FOREIGN BANKS,,,,,,,201.35,0.5,201.85
2014,2014-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,,,,,,,165.42,0.19,165.61
2014,2014-03-31,SBERBANK,FOREIGN BANKS,,,,,,,51.58,0.34,51.92
2014,2014-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,,,,,,,38.45,1.02,39.47
2014,2014-03-31,SHINHAN BANK,FOREIGN BANKS,,,,45.16,1.08,46.24,45.16,1.08,46.24
2014,2014-03-31,SOCIETE GENERALE,FOREIGN BANKS,,,,,,,19.84,10.42,30.26
2014,2014-03-31,SONALI BANK,FOREIGN BANKS,,,,,,,11.91,0.21,12.12
2014,2014-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,,,,,,,10.52,1.96,12.48
2014,2014-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,,,,,,,79.85,0.27,80.12
2014,2014-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,,,,,,,11.94,3.38,15.32
2014,2014-03-31,UBS AG,FOREIGN BANKS,,,,247.18,0.1,247.28,247.18,0.1,247.28
2014,2014-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,,,,89.51,0.56,90.07,89.51,0.56,90.07
2014,2014-03-31,WESTPAC BANKING CORPORATION,FOREIGN BANKS,,,,43.39,0.28,43.67,43.39,0.28,43.67
2014,2014-03-31,WOORI BANK,FOREIGN BANKS,,,,,,,141.52,,141.52
2013,2013-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,8.85,2.96,11.81,9.11,3.05,12.16,,,
2013,2013-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,8.88,3.0,11.88,9.25,3.11,12.36,8.8,2.35,11.15
2013,2013-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,8.23,2.99,11.22,9.49,3.43,12.92,,,
2013,2013-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,8.41,2.78,11.19,8.87,2.92,11.79,,,
2013,2013-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,7.15,2.77,9.92,8.02,3.1,11.12,7.52,2.85,10.37
2013,2013-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,6.83,2.61,9.44,8.46,3.24,11.7,7.89,2.85,10.74
2013,2013-03-31,ALLAHABAD BANK,NATIONALISED BANKS,,,,8.05,2.98,11.03,,,
2013,2013-03-31,ANDHRA BANK,NATIONALISED BANKS,8.16,3.1,11.26,8.52,3.24,11.76,,,
2013,2013-03-31,BANK OF BARODA,NATIONALISED BANKS,,,,10.13,3.17,13.3,,,
2013,2013-03-31,BANK OF INDIA,NATIONALISED BANKS,8.42,2.93,11.35,8.2,2.82,11.02,,,
2013,2013-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,7.03,4.69,11.72,7.57,5.02,12.59,,,
2013,2013-03-31,CANARA BANK,NATIONALISED BANKS,,,,9.77,2.63,12.4,,,
2013,2013-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,7.95,3.38,11.33,8.09,3.4,11.49,,,
2013,2013-03-31,CORPORATION BANK,NATIONALISED BANKS,7.69,3.69,11.38,8.33,4.0,12.33,,,
2013,2013-03-31,DENA BANK,NATIONALISED BANKS,,,,7.26,3.77,11.03,,,
2013,2013-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,7.06,5.03,12.09,7.68,5.45,13.13,,,
2013,2013-03-31,INDIAN BANK,NATIONALISED BANKS,9.64,1.95,11.59,10.88,2.2,13.08,,,
2013,2013-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,7.07,3.67,10.74,7.8,4.05,11.85,,,
2013,2013-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,8.2,2.55,10.75,9.18,2.86,12.04,,,
2013,2013-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,8.25,4.46,12.71,8.38,4.53,12.91,,,
2013,2013-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,9.42,2.86,12.28,9.76,2.96,12.72,,,
2013,2013-03-31,SYNDICATE BANK,NATIONALISED BANKS,,,,8.96,3.63,12.59,,,
2013,2013-03-31,UCO BANK,NATIONALISED BANKS,7.96,4.47,12.43,9.06,5.09,14.15,,,
2013,2013-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,,,,8.23,3.22,11.45,,,
2013,2013-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,7.04,2.73,9.77,8.4,3.26,11.66,,,
2013,2013-03-31,VIJAYA BANK,NATIONALISED BANKS,7.23,2.35,9.58,8.54,2.78,11.32,,,
2013,2013-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,,,,12.23,4.77,17.0,,,
2013,2013-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,10.88,0.58,11.46,13.27,0.71,13.98,,,
2013,2013-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,,,,9.62,2.67,12.29,,,
2013,2013-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,12.14,0.95,13.09,12.62,0.99,13.61,,,
2013,2013-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,7.2,2.69,9.89,8.05,3.01,11.06,,,
2013,2013-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,12.13,0.96,13.09,14.09,0.64,14.73,,,
2013,2013-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,10.51,5.43,15.94,11.08,5.72,16.8,,,
2013,2013-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,11.5,5.4,16.9,12.8,5.94,18.74,,,
2013,2013-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,,,,13.78,1.58,15.36,,,
2013,2013-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,10.49,2.75,13.24,,,
2013,2013-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,10.44,1.9,12.34,10.86,1.97,12.83,,,
2013,2013-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,,,,10.51,2.71,13.22,,,
2013,2013-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,13.1,1.31,14.41,,,
2013,2013-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,13.9,1.26,15.16,14.71,1.34,16.05,,,
2013,2013-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,7.75,2.68,10.43,9.15,3.17,12.32,,,
2013,2013-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,13.9,0.44,14.34,13.9,0.44,14.34,13.99,0.44,14.43
2013,2013-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,16.13,0.29,16.42,16.82,0.29,17.11,,,
2013,2013-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,9.94,1.52,11.46,12.05,1.86,13.91,,,
2013,2013-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,12.94,0.61,13.55,14.33,0.68,15.01,,,
2013,2013-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,,,,9.5,8.8,18.3,,,
2013,2013-03-31,AB BANK LIMITED,FOREIGN BANKS,37.84,0.32,38.16,18.94,0.16,19.1,,,
2013,2013-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,,,,65.91,0.91,66.82,,,
2013,2013-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,,,,17.61,0.56,18.17,,,
2013,2013-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,27.72,0.4,28.12,26.02,0.37,26.39,26.92,0.37,27.29
2013,2013-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,19.53,0.42,19.95,18.02,0.38,18.4,,,
2013,2013-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,,,,34.25,0.45,34.7,,,
2013,2013-03-31,BANK OF CEYLON,FOREIGN BANKS,,,,70.2,1.25,71.45,,,
2013,2013-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,16.4,5.0,21.4,9.16,2.79,11.95,,,
2013,2013-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,,,,18.44,0.65,19.09,,,
2013,2013-03-31,BNP PARIBAS,FOREIGN BANKS,12.43,3.27,15.7,10.94,2.88,13.82,,,
2013,2013-03-31,CITIBANK N.A,FOREIGN BANKS,,,,14.81,1.09,15.9,,,
2013,2013-03-31,COMMONWEALTH BANK OF AUSTRALIA,FOREIGN BANKS,68.68,0.33,69.01,63.47,0.3,63.77,,,
2013,2013-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,65.49,0.34,65.83,69.97,0.37,70.34,,,
