,,,,,,,,,
,,SOCIETE GENERALE,0.74,-,0.31,-,0.43,-,-
,,SONALI BANK,1.53,1.54,0.14,-,2.93,0.21,0.83
,,STANDARD CHARTERED BANK,"3,880.06","3,008.41","1,105.83",-,"5,782.65","1,009.82",306.35
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,279.60,15.96,181.96,-,113.59,36.52,-5.74
,,UBS AG,-,-,-,-,-,-,-
,,UNITED OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"7,964.90","6,795.70","2,808.19",387.39,"11,565.02","2,662.59","3,159.64"
,2013,STATE BANK OF BIKANER AND JAIPUR,"1,651.47","1,627.88",696.61,463.25,"2,119.49",945.41,"1,304.06"
,,STATE BANK OF HYDERABAD,"2,007.36","2,816.81","1,638.13",-,"3,186.04","1,001.95","1,448.65"
,,STATE BANK OF INDIA,"39,676.46","31,993.35","14,885.65","5,594.77","51,189.39","15,818.85","21,956.48"
,,STATE BANK OF MYSORE,"1,502.62","1,658.39","1,080.38",-,"2,080.63",768.42,"1,208.75"
,,STATE BANK OF PATIALA,"1,887.75","2,033.83","1,468.54",-,"2,453.04",848.42,"1,194.21"
,,STATE BANK OF TRAVANCORE,"1,488.75","2,406.55","2,145.42",-,"1,749.88",853.57,988.58
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"48,214.41","42,536.81","21,914.73","6,058.02","62,778.47","20,236.62","28,100.73"
,,AXIS BANK LIMITED,"1,806.30","2,023.36",584.26,851.98,"2,393.42",472.64,704.13
,,CITY UNION BANK LIMITED,123.54,223.43,173.87,-,173.10,54.04,96.39
,,CSB BANK LIMITED,182.93,171.31,143.38,-,210.86,84.21,99.25
,,DCB BANK LIMITED,241.80,75.29,102.11,-,214.98,30.24,49.13
,,DHANLAXMI BANK LIMITED,104.27,504.78,228.78,-,380.27,58.00,261.02
,,FEDERAL BANK LTD,"1,300.83",807.00,542.35,11.47,"1,554.01",199.00,431.94
,,HDFC BANK LTD.,"1,999.39","3,137.81","1,650.61","1,151.95","2,334.64",352.33,468.95
,,ICICI BANK LIMITED,"9,475.33","3,587.06","1,808.75","1,645.89","9,607.75","1,860.84","2,230.56"
,,INDUSIND BANK LTD,347.08,527.77,273.06,144.01,457.78,94.67,136.76
,,ING VYSYA BANK LTD,149.51,193.86,153.10,68.88,121.39,52.49,9.10
,,JAMMU & KASHMIR BANK LTD,516.60,455.00,327.83,-,643.77,49.34,55.27
,,KARNATAKA BANK LTD,684.72,413.45,459.31,-,638.86,435.20,377.75
,,KARUR VYSYA BANK LTD,320.99,200.54,235.67,-,285.86,78.78,108.74
,,KOTAK MAHINDRA BANK LTD.,614.19,464.32,186.96,133.44,758.11,237.38,311.41
,,LAKSHMI VILAS BANK LTD,307.73,400.15,247.97,-,459.91,177.09,283.81
,,NAINITAL BANK LTD,30.99,57.44,21.17,-,67.26,-,-
,,RBL BANK LTD,33.11,40.85,48.06,-,25.90,8.39,6.88
,,SOUTH INDIAN BANK LTD,267.16,530.06,363.35,-,433.87,76.51,249.53
,,TAMILNAD MERCANTILE BANK LTD,177.48,185.41,148.44,-,214.45,62.60,106.76
,,YES BANK LTD.,83.86,243.74,125.88,107.40,94.32,17.46,6.99
,,PRIVATE SECTOR BANKS,"18,767.81","14,242.63","7,824.91","4,115.02","21,070.52","4,401.21","5,994.37"
,,ALLAHABAD BANK,"2,058.98","5,891.89","2,813.88",-,"5,136.99","1,091.70","4,126.76"
,,ANDHRA BANK,"1,798.01","2,741.67",825.19,-,"3,714.49",755.85,"2,409.18"
,,BANK OF BARODA,"4,464.75","6,843.80","3,325.97",-,"7,982.58","1,543.64","4,192.03"
,,BANK OF INDIA,"6,470.87","7,578.07","4,739.41",-,"9,309.53","3,842.46","6,032.64"
,,BANK OF MAHARASHTRA,"1,297.03",807.55,967.03,-,"1,137.55",469.57,392.93
,,CANARA BANK,"4,031.75","5,819.30","3,590.89",-,"6,260.16","3,386.31","5,278.07"
,,CENTRAL BANK OF INDIA,"7,273.00","5,125.00","3,942.00",-,"8,456.00","4,600.00","4,988.00"
,,CORPORATION BANK,"1,274.21","1,797.30","1,023.28",-,"2,048.23",869.38,"1,410.88"
,,DENA BANK,956.50,"1,119.79",623.84,-,"1,452.45",571.73,917.18
,,IDBI BANK LIMITED,"4,551.37","2,739.69",841.08,-,"6,449.98","2,910.93","3,100.36"
,,INDIAN BANK,"1,850.78","2,892.54","1,177.84",-,"3,565.48","1,196.83","2,384.30"
,,INDIAN OVERSEAS BANK,"3,920.07","5,600.61","2,912.72",-,"6,607.96","1,907.44","4,027.21"
,,ORIENTAL BANK OF COMMERCE,"3,580.49","3,213.30","2,609.83",-,"4,183.96","2,459.03","2,902.66"
,,PUNJAB AND SIND BANK,763.44,"1,093.60",320.14,-,"1,536.90",547.56,"1,110.38"
,,PUNJAB NATIONAL BANK,"8,719.62","8,647.04","3,900.87",-,"13,465.79","4,454.23","7,236.50"
,,SYNDICATE BANK,"3,182.70","2,142.04","2,346.24",-,"2,978.50","1,185.43","1,124.77"
,,UCO BANK,"4,086.20","5,161.59","2,117.70",-,"7,130.09","2,263.94","4,069.31"
,,UNION BANK OF INDIA,"5,449.86","3,973.75","1,980.94","1,128.84","6,313.83","3,025.03","3,353.37"
,,UNITED BANK OF INDIA,"2,176.42","2,484.84","1,697.44",-,"2,963.82","1,075.55","1,969.98"
,,VIJAYA BANK,"1,718.46","1,601.42","1,786.94",-,"1,532.94",998.01,909.69
,,NATIONALISED BANKS,"69,624.51","77,274.79","43,543.23","1,128.84","102,227.23","39,154.62","61,936.20"
,,AB BANK LIMITED,-,5.74,-,-,5.74,-,4.37
,,ABU DHABI COMMERCIAL BANK PJSC,3.12,0.03,3.12,-,0.03,-,-
,,AMERICAN EXPRESS BANKING CORP.,23.42,68.10,46.91,-,44.61,17.57,31.93
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,28.08,-,-,28.08,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",0.70,-,0.70,-,-,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,27.72,49.13,24.51,0.02,52.32,17.56,23.39
,,BANK OF CEYLON,1.52,-,0.01,-,1.51,-,-
,,BANK OF NOVA SCOTIA,9.63,66.84,18.52,-,57.94,-,34.99
,,BARCLAYS BANK PLC,547.15,276.90,269.75,-,554.30,125.40,147.34
,,BNP PARIBAS,27.45,-,2.61,8.59,16.25,4.11,-
,,CITIBANK N.A,846.42,"1,042.11",529.80,-,"1,358.73",423.76,766.65
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,COOPERATIEVE RABOBANK U.A.,-,-,-,-,-,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,0.91,-,0.32,-,0.59,-,-
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",16.29,39.30,3.38,-,52.21,9.23,26.84
,,DBS BANK INDIA LIMITED,214.66,423.64,14.81,41.46,582.03,77.44,328.96
,,DEUTSCHE BANK AG,134.85,37.07,17.54,-,154.38,11.37,28.65
,,FIRSTRAND BANK LTD,-,22.00,-,-,22.00,-,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,720.11,200.46,279.74,-,640.83,220.34,119.02
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,26.89,-,2.48,-,24.41,-,-
,,JSC VTB BANK,-,-,-,-,-,-,-
,,KBC BANK N.V.,99.63,-,49.37,-,50.27,17.43,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,-,-,0.00,-,-
,,MIZUHO BANK LTD,6.34,119.00,-,-,125.34,-,87.70
,,"MUFG BANK, LTD.",8.18,0.48,-,-,8.66,0.80,0.80
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBERBANK,-,-,-,-,-,-,-
,,SBM BANK (INDIA) LIMITED,21.01,16.58,-,2.63,34.96,7.05,15.39
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,1.18,-,0.44,-,0.74,-,-
,,SONALI BANK,0.76,0.92,0.18,-,1.51,-0.03,0.18
,,STANDARD CHARTERED BANK,"3,212.16","1,702.05","1,034.14",-,"3,880.06",386.81,"1,009.82"
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,346.51,53.51,120.42,-,279.60,93.35,36.52
,,UBS AG,-,-,-,-,-,-,-
,,UNITED OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"6,296.60","4,151.93","2,418.74",52.70,"7,977.09","1,412.17","2,662.56"
,2012,STATE BANK OF BIKANER AND JAIPUR,835.40,"1,571.93",480.77,275.09,"1,651.47",341.33,945.41
,,STATE BANK OF HYDERABAD,"1,150.45","2,219.07","1,362.16",-,"2,007.36",562.72,"1,001.95"
,,STATE BANK OF INDIA,"25,326.29","24,712.22","9,617.71",744.34,"39,676.46","12,346.90","15,818.85"
,,STATE BANK OF MYSORE,863.74,"1,310.59",671.71,-,"1,502.62",467.88,768.42
,,STATE BANK OF PATIALA,"1,381.68","1,567.43","1,061.36",-,"1,887.75",620.77,848.42
,,STATE BANK OF TRAVANCORE,835.23,"2,740.51","2,086.99",-,"1,488.75",450.99,853.57
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"30,392.79","34,121.75","15,280.70","1,019.43","48,214.41","14,790.59","20,236.62"
,,AXIS BANK LIMITED,"1,599.42","1,841.94",969.18,665.88,"1,806.30",410.35,472.64
,,CITY UNION BANK LIMITED,112.48,144.41,133.35,-,123.54,48.42,54.04
,,CSB BANK LIMITED,192.45,100.20,109.72,-,182.93,108.40,84.21
,,DCB BANK LIMITED,263.57,68.17,89.94,-,241.80,41.23,30.24
,,DHANLAXMI BANK LIMITED,67.09,91.82,54.64,-,104.27,27.47,58.00
,,FEDERAL BANK LTD,"1,148.33",695.31,434.46,108.35,"1,300.83",190.69,199.00
,,HDFC BANK LTD.,"1,694.34","1,574.90",328.53,941.32,"1,999.39",296.41,352.33
,,ICICI BANK LIMITED,"10,034.26","2,986.12","2,361.56","1,183.49","9,475.33","2,407.36","1,860.84"
,,INDUSIND BANK LTD,265.86,286.45,134.23,71.00,347.08,72.82,94.67
,,ING VYSYA BANK LTD,155.39,172.83,126.70,52.01,149.51,91.79,52.49
,,JAMMU & KASHMIR BANK LTD,518.83,314.68,202.64,114.27,516.60,53.24,49.34
,,KARNATAKA BANK LTD,702.17,378.31,395.76,-,684.72,280.34,435.20
,,KARUR VYSYA BANK LTD,228.15,174.00,81.16,-,320.99,13.87,78.78
,,KOTAK MAHINDRA BANK LTD.,603.49,303.61,193.93,98.98,614.19,211.16,237.38
,,LAKSHMI VILAS BANK LTD,157.79,282.97,133.03,-,307.73,72.88,177.09
,,NAINITAL BANK LTD,21.44,28.24,18.69,-,30.99,-,-
,,RBL BANK LTD,21.51,18.13,6.53,-,33.11,6.89,8.39
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,-,-,-,-,-,-,-
,,SOUTH INDIAN BANK LTD,230.34,171.51,134.69,-,267.16,60.02,76.51
,,TAMILNAD MERCANTILE BANK LTD,141.13,176.25,139.90,-,177.48,29.31,62.60
,,YES BANK LTD.,80.52,64.37,34.61,26.43,83.86,9.15,17.46
,,PRIVATE SECTOR BANKS,"18,238.56","9,874.23","6,083.25","3,261.73","18,767.81","4,431.80","4,401.21"
,,ALLAHABAD BANK,"1,647.92","2,232.06","1,821.00",-,"2,058.98",736.37,"1,091.70"
,,ANDHRA BANK,995.64,"1,287.31",484.94,-,"1,798.01",273.68,755.85
,,BANK OF BARODA,"3,152.50","3,443.31","2,131.06",-,"4,464.75",790.88,"1,543.64"
,,BANK OF INDIA,"5,073.88","5,745.41","4,348.42",-,"6,470.87","1,947.78","3,842.46"
,,BANK OF MAHARASHTRA,"1,173.70",875.88,752.55,-,"1,297.03",618.95,469.57
,,CANARA BANK,"3,137.36","4,589.84","3,695.45",-,"4,031.75","2,329.91","3,386.31"
,,CENTRAL BANK OF INDIA,"2,394.00","6,849.00","1,970.00",-,"7,273.00",856.00,"4,600.00"
,,CORPORATION BANK,790.23,"1,202.78",718.80,-,"1,274.21",397.74,869.38
,,DENA BANK,842.24,722.19,607.93,-,956.50,548.95,571.73
,,IDBI BANK LIMITED,"2,784.73","2,560.24",793.60,-,"4,551.37","1,677.91","2,910.93"
,,INDIAN BANK,740.31,"1,879.51",769.04,-,"1,850.78",397.04,"1,196.83"
,,INDIAN OVERSEAS BANK,"3,089.59","3,184.76","2,354.28",-,"3,920.07","1,328.42","1,907.44"
,,ORIENTAL BANK OF COMMERCE,"1,920.54","3,897.59","2,237.64",-,"3,580.49",938.15,"2,459.03"
,,PUNJAB AND SIND BANK,424.28,550.74,211.58,-,763.44,237.94,547.56
,,PUNJAB NATIONAL BANK,"4,379.39","6,671.64","2,331.41",-,"8,719.62","2,038.63","4,454.23"
,,SYNDICATE BANK,"2,598.97","3,156.28","2,572.55",-,"3,182.70","1,030.84","1,185.43"
,,UCO BANK,"3,150.36","2,401.16","1,074.77",390.55,"4,086.20","1,824.55","2,263.94"
,,UNION BANK OF INDIA,"3,622.82","3,760.11",995.39,937.68,"5,449.86","1,803.44","3,025.03"
,,UNITED BANK OF INDIA,"1,355.78","1,964.22","1,143.58",-,"2,176.42",757.41,"1,075.55"
,,VIJAYA BANK,"1,259.19","2,056.97","1,597.70",-,"1,718.46",741.16,998.01
,,NATIONALISED BANKS,"44,533.43","59,031.00","32,611.69","1,328.23","69,624.51","21,275.75","39,154.62"
,,AB BANK LIMITED,-,-,-,-,-,-,-
,,ABU DHABI COMMERCIAL BANK PJSC,12.75,0.38,9.02,0.99,3.12,5.21,-
,,AMERICAN EXPRESS BANKING CORP.,20.26,21.69,18.53,-,23.42,16.21,17.57
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,-,-,-,-,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",0.70,-,-,-,0.70,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,10.45,22.78,5.49,0.02,27.72,3.39,17.56
,,BANK OF CEYLON,1.83,-,0.31,-,1.52,-,-
,,BANK OF NOVA SCOTIA,9.63,-,-,-,9.63,-,-
,,BARCLAYS BANK PLC,781.18,309.28,543.31,-,547.15,121.62,125.40
,,BNP PARIBAS,11.28,16.44,0.27,-,27.45,-,4.11
,,CITIBANK N.A,838.67,708.37,700.62,-,846.42,492.80,423.76
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,COOPERATIEVE RABOBANK U.A.,-,-,-,-,-,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,198.85,-,197.94,-,0.91,-,-
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",2.90,16.38,2.99,-,16.29,2.50,9.23
,,DBS BANK INDIA LIMITED,83.45,139.41,5.86,2.33,214.66,23.35,77.44
,,DEUTSCHE BANK AG,178.52,19.58,63.24,-,134.85,33.11,11.37
,,FIRSTRAND BANK LTD,-,-,-,-,-,-,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,995.53,472.27,747.69,-,720.11,248.74,220.34
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,27.21,-,0.32,-,26.89,-,-
,,JSC VTB BANK,-,-,-,-,-,-,-
,,KBC BANK N.V.,99.63,-,-,-,99.63,18.20,17.43
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,-,0.00,0.00,-,-
,,MIZUHO BANK LTD,6.34,-,-,-,6.34,-,-
,,"MUFG BANK, LTD.",7.29,3.81,2.92,-,8.18,0.80,0.80
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBERBANK,-,-,-,-,-,-,-
,,SBM BANK (INDIA) LIMITED,18.03,9.94,6.67,0.29,21.01,13.00,7.05
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,1.18,-,-,-,1.18,-,-
,,SONALI BANK,0.75,-,0.00,-,0.75,0.22,0.21
,,STANDARD CHARTERED BANK,"1,147.79","2,607.67",543.30,-,"3,212.16",131.89,386.81
,,THE ROYAL BANK OF SCOTLAND N.V.,614.48,145.75,413.71,-,346.51,173.70,93.35
,,UBS AG,-,-,-,-,-,-,-
,,UNITED OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"5,068.68","4,493.74","3,262.20",3.63,"6,296.59","1,284.74","1,412.42"
,2011,STATE BANK OF BIKANER AND JAIPUR,611.85,616.71,227.40,165.76,835.40,270.18,341.33
,,STATE BANK OF HYDERABAD,648.98,"1,171.08",669.61,-,"1,150.45",288.93,562.72
,,STATE BANK OF INDIA,"19,534.89","18,145.70","8,347.45","4,006.85","25,326.29","10,870.17","12,346.90"
,,STATE BANK OF MYSORE,595.26,782.73,514.25,-,863.74,299.79,467.88
,,STATE BANK OF PATIALA,"1,006.61","1,250.93",875.86,-,"1,381.68",482.72,620.77
,,STATE BANK OF TRAVANCORE,641.98,745.06,551.81,-,835.23,350.40,450.99
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"23,039.57","22,712.21","11,186.38","4,172.61","30,392.79","12,562.19","14,790.59"
,,AXIS BANK LIMITED,"1,318.00","1,448.31",498.72,668.17,"1,599.42",419.00,410.35
,,BANK OF RAJASTHAN LTD,-,-,-,-,-,-,-
,,CITY UNION BANK LIMITED,88.23,120.66,96.41,-,112.48,39.67,48.42
,,CSB BANK LIMITED,149.29,107.87,64.71,-,192.45,70.52,108.40
,,DCB BANK LIMITED,319.18,50.71,106.32,-,263.57,107.62,41.23
,,DHANLAXMI BANK LIMITED,77.50,41.13,51.54,-,67.09,41.94,27.47
,,FEDERAL BANK LTD,820.97,875.84,548.48,-,"1,148.33",128.79,190.69
,,HDFC BANK LTD.,"1,816.76","1,450.98",404.88,"1,168.52","1,694.34",392.05,296.41
,,ICICI BANK LIMITED,"9,480.65","2,865.63","2,312.02",-,"10,034.26","3,841.11","2,407.36"
,,INDUSIND BANK LTD,255.47,190.38,69.26,110.73,265.86,101.83,72.82
,,ING VYSYA BANK LTD,234.51,236.02,159.04,156.10,155.39,221.83,91.79
,,JAMMU & KASHMIR BANK LTD,462.31,289.14,158.18,74.45,518.82,64.33,53.24
,,KARNATAKA BANK LTD,549.64,323.76,171.23,-,702.17,188.61,280.34
,,KARUR VYSYA BANK LTD,235.34,53.55,60.74,-,228.15,30.95,13.87
,,KOTAK MAHINDRA BANK LTD.,767.34,217.49,232.75,148.59,603.49,360.25,211.16
,,LAKSHMI VILAS BANK LTD,325.17,137.54,304.92,-,157.79,257.78,72.88
,,NAINITAL BANK LTD,23.42,15.28,17.26,-,21.44,-,-
,,RBL BANK LTD,27.64,4.85,10.98,-,21.51,11.36,6.89
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,3.27,-,0.05,1.19,2.03,0.39,0.36
,,SOUTH INDIAN BANK LTD,211.00,106.51,87.17,-,230.34,61.57,60.02
,,TAMILNAD MERCANTILE BANK LTD,115.00,100.05,73.92,-,141.13,19.98,29.31
,,YES BANK LTD.,60.20,49.82,17.81,11.68,80.52,12.99,9.15
,,PRIVATE SECTOR BANKS,"17,340.89","8,685.51","5,446.39","2,339.43","18,240.58","6,372.56","4,432.16"
,,ALLAHABAD BANK,"1,221.80","1,747.07","1,320.95",-,"1,647.92",470.15,736.37
,,ANDHRA BANK,487.87,794.68,286.91,-,995.64,95.72,273.68
,,BANK OF BARODA,"2,400.69","1,897.01","1,145.20",-,"3,152.50",602.32,790.88
,,BANK OF INDIA,"4,882.65","2,908.38","2,979.48",-,"4,811.55","2,207.45","1,944.99"
,,BANK OF MAHARASHTRA,"1,209.79",699.15,735.24,-,"1,173.70",662.43,618.95
,,CANARA BANK,"2,590.31","3,508.37","2,961.32",-,"3,137.36","1,799.70","2,329.91"
,,CENTRAL BANK OF INDIA,"2,458.00","1,409.00","1,473.00",-,"2,394.00",727.00,847.00
,,CORPORATION BANK,650.94,812.94,673.65,-,790.23,197.25,397.74
,,DENA BANK,641.99,758.69,558.44,-,842.24,427.53,548.95
,,IDBI BANK LIMITED,"2,129.38","1,987.32","1,331.97",-,"2,784.73","1,406.32","1,677.91"
,,INDIAN BANK,510.10,953.92,723.71,-,740.31,144.93,397.04
,,INDIAN OVERSEAS BANK,"3,611.08","2,169.26","2,690.75",-,"3,089.59","1,994.97","1,328.42"
,,ORIENTAL BANK OF COMMERCE,"1,468.75","1,556.00","1,104.21",-,"1,920.54",723.82,938.15
,,PUNJAB AND SIND BANK,206.15,383.45,165.32,-,424.28,116.63,237.94
,,PUNJAB NATIONAL BANK,"3,214.41","4,336.70","3,171.72",-,"4,379.39",981.69,"2,038.63"
,,SYNDICATE BANK,"2,006.82","1,592.97","1,000.82",-,"2,598.97",963.20,"1,030.84"
,,UCO BANK,"1,666.43","2,729.91",659.61,586.37,"3,150.36",966.28,"1,824.55"
,,UNION BANK OF INDIA,"2,670.89","2,923.54",845.61,"1,126.00","3,622.82",965.33,"1,803.44"
,,UNITED BANK OF INDIA,"1,372.30",984.15,"1,000.67",-,"1,355.78",778.55,757.41
,,VIJAYA BANK,994.45,"1,362.26","1,097.52",-,"1,259.19",581.83,741.16
,,NATIONALISED BANKS,"36,394.80","35,514.77","25,926.10","1,712.37","44,271.10","16,813.10","21,263.96"
,,AB BANK LIMITED,2.65,-,2.65,-,-,1.32,-
,,ABU DHABI COMMERCIAL BANK PJSC,14.09,7.72,1.02,8.04,12.75,0.28,5.21
,,AMERICAN EXPRESS BANKING CORP.,17.38,26.31,23.43,-,20.26,13.91,16.21
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",0.70,-,-,-,0.70,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,10.91,1.13,1.59,-,10.45,9.08,1.98
,,BANK OF CEYLON,2.22,-,0.39,-,1.83,-,-
,,BANK OF NOVA SCOTIA,9.63,0.11,0.11,-,9.63,-,-
,,BARCLAYS BANK PLC,"1,421.73",444.74,"1,085.29",-,781.18,389.32,121.62
,,BNP PARIBAS,68.12,-,23.96,32.88,11.28,-,-
,,CITIBANK N.A,"1,275.44","1,079.56","1,516.33",-,838.67,784.46,492.80
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,277.16,-,78.16,0.15,198.85,138.13,-
,,"CTBC BANK CO., LTD.",3.14,3.48,3.72,-,2.90,2.83,2.50
,,DBS BANK INDIA LIMITED,76.04,58.28,14.78,36.09,83.45,40.00,23.35
,,DEUTSCHE BANK AG,260.81,94.68,176.97,-,178.52,102.35,33.11
,,FIRSTRAND BANK LTD,-,-,-,-,-,-,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,"1,683.29",277.58,965.34,-,995.53,543.13,248.74
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,95.28,0.00,68.07,-,27.21,29.14,29.14
,,JSC VTB BANK,-,-,-,-,-,-,-
,,KBC BANK N.V.,99.59,0.04,-,-,99.63,63.89,18.20
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,0.00,-,0.00,-,-
,,MIZUHO BANK LTD,6.34,-,-,-,6.34,-,-
,,"MUFG BANK, LTD.",7.33,-,0.04,-,7.29,0.79,0.79
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBM BANK (INDIA) LIMITED,18.80,-,-,0.77,18.03,16.92,13.00
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,1.21,-,0.04,-,1.18,-,-
,,SONALI BANK,0.75,0.00,0.00,-,0.75,0.26,0.22
,,STANDARD CHARTERED BANK,"1,095.60",985.51,933.32,-,"1,147.79",580.49,131.89
,,THE ROYAL BANK OF SCOTLAND N.V.,685.37,548.23,619.12,-,614.48,260.92,173.70
,,UBS AG,-,-,-,-,-,-,-
,,UNITED OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,FOREIGN BANKS,"7,133.59","3,527.36","5,514.34",77.93,"5,068.68","2,977.22","1,312.45"
,,STATE BANK OF INDORE,-,-,-,-,-,-,-
,,PUBLIC SECTOR BANKS,-,-,-,-,-,-,-
,2010,STATE BANK OF BIKANER AND JAIPUR,490.33,516.70,372.56,22.62,611.85,252.94,270.18
,,STATE BANK OF HYDERABAD,453.38,409.73,214.13,-,648.98,165.79,288.93
,,STATE BANK OF INDIA,"15,714.00","11,842.84","6,031.47","1,990.48","19,534.89","9,677.42","10,870.17"
,,STATE BANK OF INDORE,288.69,402.03,197.83,-,492.89,192.74,268.13
,,STATE BANK OF MYSORE,367.61,373.00,145.35,-,595.26,129.07,299.79
,,STATE BANK OF PATIALA,573.90,"1,001.71",569.00,-,"1,006.61",263.63,482.72
,,STATE BANK OF TRAVANCORE,526.00,570.83,454.85,-,641.98,187.54,350.40
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"18,413.91","15,116.84","7,985.19","2,013.10","23,532.46","10,869.13","12,830.32"
,,AXIS BANK LIMITED,897.77,"1,800.70",349.72,"1,030.75","1,318.00",327.13,419.00
,,BANK OF RAJASTHAN LTD,160.92,163.53,25.69,4.95,293.81,57.03,133.50
,,CITY UNION BANK LIMITED,102.08,107.52,116.10,-,93.50,61.11,39.67
,,CSB BANK LIMITED,171.78,53.48,75.97,-,149.29,87.94,70.52
,,DCB BANK LIMITED,290.00,193.17,163.99,-,319.18,127.01,107.62
,,DHANLAXMI BANK LIMITED,64.43,52.16,39.09,-,77.50,28.24,41.94
,,FEDERAL BANK LTD,589.54,747.39,515.96,-,820.97,68.12,128.79
,,HDFC BANK LTD.,"1,951.52","2,610.88",496.97,"2,248.67","1,816.76",627.62,392.05
,,ICICI BANK LIMITED,"9,649.31","6,416.89","6,585.55",-,"9,480.65","4,553.94","3,841.11"
,,INDUSIND BANK LTD,255.02,221.60,151.64,69.51,255.47,179.13,101.83
,,ING VYSYA BANK LTD,209.39,410.03,155.29,229.63,234.51,200.41,221.83
,,JAMMU & KASHMIR BANK LTD,559.27,188.78,254.36,31.38,462.31,287.51,64.33
,,KARNATAKA BANK LTD,443.20,300.28,193.84,-,549.64,116.10,188.61
,,KARUR VYSYA BANK LTD,205.86,120.94,91.46,-,235.34,25.82,30.87
,,KOTAK MAHINDRA BANK LTD.,689.21,626.43,174.04,374.26,767.34,396.84,360.25
,,LAKSHMI VILAS BANK LTD,144.05,389.30,208.18,-,325.17,64.85,257.78
,,NAINITAL BANK LTD,18.73,27.95,23.26,-,23.42,-,-
